"ID","Provincia","Sector","Ambito","Nivel","Tipo","Categoria","Cargo","Planta_tipo","Dummy_Cubierto","Total"
473000031004504,"Río Negro","Estatal","Rural","Inicial","Cargos","Apoyo","Coordinador de Nivel","Planta Funcional "," Interinos",1
473000031004504,"Río Negro","Estatal","Rural","Inicial","Cargos","Dirección","Director","Planta Funcional "," Interinos",1
919770057668379,"Río Negro","Estatal","Rural","Inicial","Cargos","Dirección","Director","Planta Funcional "," Titular",1
770068211077006,"Río Negro","Estatal","Rural","Inicial","Cargos","Dirección","Director","Planta Funcional "," Titular",1
447720048363904,"Río Negro","Estatal","Rural","Inicial","Cargos","Dirección","Director","Planta Funcional "," Interinos",1
422100415467042,"Río Negro","Estatal","Rural","Inicial","Cargos","Dirección","Director","Planta Funcional "," Titular",1
533120034725045,"Río Negro","Estatal","Rural","Inicial","Cargos","Dirección","Director","Planta Funcional "," Titular",1
183200012401801,"Río Negro","Estatal","Rural","Inicial","Cargos","Dirección","Director","Planta Funcional "," Titular",1
341320028523223,"Río Negro","Estatal","Rural","Inicial","Cargos","Dirección","Director","Planta Funcional "," Titular",1
698650055186236,"Río Negro","Estatal","Rural","Inicial","Cargos","Dirección","Director","Planta Funcional "," Titular",1
689920054566166,"Río Negro","Estatal","Rural","Inicial","Cargos","Dirección","Director","Planta Funcional "," Titular",1
309960026042943,"Río Negro","Estatal","Rural","Inicial","Cargos","Dirección","Director","Planta Funcional "," Titular",1
563200496056563,"Río Negro","Estatal","Rural","Inicial","Cargos","Dirección","Director","Planta Funcional "," Titular",1
109210041547371,"Río Negro","Estatal","Rural","Inicial","Cargos","Dirección","Director","Planta Funcional "," Interinos",1
118170080611711,"Río Negro","Estatal","Rural","Inicial","Cargos","Dirección","Director","Planta Funcional "," Titular",1
109210041547371,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",4
117120029760961,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",1
105600027280881,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",2
102770026660861,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",1
116200043400701,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",1
116200043400701,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",1
100800014880961,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",1
118170080611711,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",1
118170080611711,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",3
111320028520921,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",3
104960019840961,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",1
183200012401801,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",4
187800018601801,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",1
179170025421641,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",1
176970031621531,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",2
179170025421641,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",1
183200012401801,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",1
919770057668379,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",3
902100601400090,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",1
902100601400090,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",1
925200111609092,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",1
919770057668379,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",3
160000248016160,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",1
160000248016160,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",2
163170039061261,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",3
165370014261611,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",1
159960038441241,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",1
159960038441241,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",1
155250015501501,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",1
208650024181952,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",1
200960019841922,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",1
240920023562282,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",1
240000248024240,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",1
241200372024241,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",1
261170025422462,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",1
240000248024240,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",1
261170025422462,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",1
489600446400048,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",2
489600446400048,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",1
475700440200047,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",1
480001488000480,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",1
480570051464154,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",1
475700440200047,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",2
473000031004504,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",7
472320059523844,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",1
602970062625056,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",3
148800014881441,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",1
136500241800013,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",1
533120034725045,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",1
527400055804505,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",2
533131234725045,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",1
533131234725045,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",2
520650055184455,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",4
533120034725045,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",1
422100415467042,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",5
454250048983954,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",1
447720048363904,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",1
425920054563524,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",2
422100415467042,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",1
435200421600043,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",2
405960063243064,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",1
391050061382973,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",3
405960063243064,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",3
770068211077006,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",4
745200111607274,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",1
770068211077006,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",1
749700316205174,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",1
283960038442482,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",1
832004960088320,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",1
854000868084854,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",1
832004960088320,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",1
791700806078791,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",1
361200372036361,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",2
364210047743083,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",1
358720047123043,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",1
369720048363123,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",1
378000186003037,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",1
362500179802936,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",1
596000062005005,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",1
592500489800059,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",1
579600260404257,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",1
565200111605456,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",2
565200111605456,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",1
563200496056563,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",1
563200496056563,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",3
596850042785525,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",1
691200297604869,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",1
689920054566166,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",5
689920054566166,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",3
698650055186236,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",3
698650055186236,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",1
667700682066667,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",1
119370014261151,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",1
129200235600012,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",1
118570044020711,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",1
118570044020711,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",1
326200043402803,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",1
341320028523223,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",4
341320028523223,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",2
347800045882963,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",1
331570044022843,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",1
336960044642883,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",1
309960026042943,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",1
314570051462493,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",2
310210041542683,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",1
309960026042943,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",2
309968426042943,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",2
299650040302602,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",1
299650040302602,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",1
979200992096979,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Titular",1
978000186009097,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Ciclo/Sala","Planta Funcional "," Interinos",1
118170080611711,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Educación Física","Planta Funcional "," Interinos",1
533120034725045,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Educación Física","Planta Funcional "," Titular",2
447720048363904,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Educación Física","Planta Funcional "," Interinos",1
309960026042943,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Educación Física","Planta Funcional "," Titular",1
689920054566166,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro de Educación Física","Planta Funcional "," Interinos",1
689920054566166,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro / Profesor de Música","Planta Funcional "," Titular",1
533120034725045,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro / Profesor de Música","Planta Funcional "," Interinos",1
118170080611711,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro / Profesor de Música","Planta Funcional "," Interinos",1
309960026042943,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro / Profesor de Música","Planta Funcional "," Interinos",1
447720048363904,"Río Negro","Estatal","Rural","Inicial","Cargos","Frente a Alumnos","Maestro / Profesor de Música","Planta Funcional "," Interinos",1
473000031004504,"Río Negro","Estatal","Rural","Inicial","Cargos","Apoyo","Otros Cargos Docentes","Planta Funcional "," Interinos",1
919770057668379,"Río Negro","Estatal","Rural","Inicial","Cargos","Apoyo","Otros Cargos Docentes","Planta Funcional "," Interinos",1
919770057668379,"Río Negro","Estatal","Rural","Inicial","Cargos","Apoyo","Preceptor/Celador","Planta Funcional "," Titular",2
475700440200047,"Río Negro","Estatal","Rural","Inicial","Cargos","Apoyo","Preceptor/Celador","Planta Funcional "," Interinos",1
473000031004504,"Río Negro","Estatal","Rural","Inicial","Cargos","Apoyo","Preceptor/Celador","Fuera de la Planta Funcional "," Itinerantes",1
422100415467042,"Río Negro","Estatal","Rural","Inicial","Cargos","Apoyo","Preceptor/Celador","Planta Funcional "," Titular",2
533120034725045,"Río Negro","Estatal","Rural","Inicial","Cargos","Apoyo","Preceptor/Celador","Planta Funcional "," Titular",2
527400055804505,"Río Negro","Estatal","Rural","Inicial","Cargos","Apoyo","Preceptor/Celador","Planta Funcional "," Titular",1
520650055184455,"Río Negro","Estatal","Rural","Inicial","Cargos","Apoyo","Preceptor/Celador","Planta Funcional "," Interinos",2
183200012401801,"Río Negro","Estatal","Rural","Inicial","Cargos","Apoyo","Preceptor/Celador","Planta Funcional "," Titular",2
689920054566166,"Río Negro","Estatal","Rural","Inicial","Cargos","Apoyo","Preceptor/Celador","Planta Funcional "," Titular",2
698650055186236,"Río Negro","Estatal","Rural","Inicial","Cargos","Apoyo","Preceptor/Celador","Planta Funcional "," Titular",1
698650055186236,"Río Negro","Estatal","Rural","Inicial","Cargos","Apoyo","Preceptor/Celador","Planta Funcional "," Interinos",1
770068211077006,"Río Negro","Estatal","Rural","Inicial","Cargos","Apoyo","Preceptor/Celador","Planta Funcional "," Titular",2
391050061382973,"Río Negro","Estatal","Rural","Inicial","Cargos","Apoyo","Preceptor/Celador","Planta Funcional "," Interinos",2
405960063243064,"Río Negro","Estatal","Rural","Inicial","Cargos","Apoyo","Preceptor/Celador","Planta Funcional "," Interinos",2
309960026042943,"Río Negro","Estatal","Rural","Inicial","Cargos","Apoyo","Preceptor/Celador","Planta Funcional "," Titular",1
118170080611711,"Río Negro","Estatal","Rural","Inicial","Cargos","Apoyo","Preceptor/Celador","Planta Funcional "," Interinos",2
109210041547371,"Río Negro","Estatal","Rural","Inicial","Cargos","Apoyo","Preceptor/Celador","Planta Funcional "," Interinos",2
111320028520921,"Río Negro","Estatal","Rural","Inicial","Cargos","Apoyo","Preceptor/Celador","Planta Funcional "," Interinos",1
563200496056563,"Río Negro","Estatal","Rural","Inicial","Cargos","Apoyo","Preceptor/Celador","Planta Funcional "," Titular",1
565200111605456,"Río Negro","Estatal","Rural","Inicial","Cargos","Apoyo","Preceptor/Celador","Planta Funcional "," Titular",1
563200496056563,"Río Negro","Estatal","Rural","Inicial","Cargos","Apoyo","Preceptor/Celador","Planta Funcional "," Interinos",1
341320028523223,"Río Negro","Estatal","Rural","Inicial","Cargos","Apoyo","Preceptor/Celador","Planta Funcional "," Titular",2
447720048363904,"Río Negro","Estatal","Rural","Inicial","Cargos","Dirección","Secretario","Planta Funcional "," Interinos",1
689920054566166,"Río Negro","Estatal","Rural","Inicial","Cargos","Dirección","Secretario","Planta Funcional "," Interinos",1
533120034725045,"Río Negro","Estatal","Rural","Inicial","Cargos","Dirección","Secretario","Fuera de la Planta Funcional "," Itinerantes",1
533120034725045,"Río Negro","Estatal","Rural","Inicial","Cargos","Dirección","Secretario","Planta Funcional "," Interinos",1
309960026042943,"Río Negro","Estatal","Rural","Inicial","Cargos","Dirección","Secretario","Planta Funcional "," Interinos",1
422100415467042,"Río Negro","Estatal","Rural","Inicial","Cargos No Docentes","No Docente","Contratados","Fuera de la Planta Funcional "," No docente",2
447720048363904,"Río Negro","Estatal","Rural","Inicial","Cargos No Docentes","No Docente","Cubiertos","Planta Funcional "," Servicios y maestranza",1
422100415467042,"Río Negro","Estatal","Rural","Inicial","Cargos No Docentes","No Docente","Cubiertos","Planta Funcional "," Servicios y maestranza",3
435200421600043,"Río Negro","Estatal","Rural","Inicial","Cargos No Docentes","No Docente","Cubiertos","Planta Funcional "," Servicios y maestranza",1
309968426042943,"Río Negro","Estatal","Rural","Inicial","Cargos No Docentes","No Docente","Cubiertos","Planta Funcional "," Servicios y maestranza",1
309960026042943,"Río Negro","Estatal","Rural","Inicial","Cargos No Docentes","No Docente","Cubiertos","Planta Funcional "," Servicios y maestranza",1
770068211077006,"Río Negro","Estatal","Rural","Inicial","Cargos No Docentes","No Docente","Cubiertos","Planta Funcional "," Servicios y maestranza",6
473000031004504,"Río Negro","Estatal","Rural","Inicial","Cargos No Docentes","No Docente","Cubiertos","Planta Funcional "," Servicios y maestranza",5
919770057668379,"Río Negro","Estatal","Rural","Inicial","Cargos No Docentes","No Docente","Cubiertos","Planta Funcional "," Servicios y maestranza",3
698650055186236,"Río Negro","Estatal","Rural","Inicial","Cargos No Docentes","No Docente","Cubiertos","Planta Funcional "," Servicios y maestranza",5
689920054566166,"Río Negro","Estatal","Rural","Inicial","Cargos No Docentes","No Docente","Cubiertos","Planta Funcional "," Servicios y maestranza",5
341320028523223,"Río Negro","Estatal","Rural","Inicial","Cargos No Docentes","No Docente","Cubiertos","Planta Funcional "," Servicios y maestranza",4
183200012401801,"Río Negro","Estatal","Rural","Inicial","Cargos No Docentes","No Docente","Cubiertos","Planta Funcional "," Servicios y maestranza",3
533120034725045,"Río Negro","Estatal","Rural","Inicial","Cargos No Docentes","No Docente","Cubiertos","Planta Funcional "," Servicios y maestranza",2
533131234725045,"Río Negro","Estatal","Rural","Inicial","Cargos No Docentes","No Docente","Cubiertos","Planta Funcional "," Servicios y maestranza",2
563200496056563,"Río Negro","Estatal","Rural","Inicial","Cargos No Docentes","No Docente","Cubiertos","Planta Funcional "," Servicios y maestranza",2
109210041547371,"Río Negro","Estatal","Rural","Inicial","Cargos No Docentes","No Docente","Cubiertos","Planta Funcional "," Servicios y maestranza",2
118170080611711,"Río Negro","Estatal","Rural","Inicial","Cargos No Docentes","No Docente","Cubiertos","Planta Funcional "," Servicios y maestranza",4
361200372036361,"Río Negro","Estatal","Rural","Inicial","Cargos No Docentes","No Docente","Planes Sociales, Programas","Fuera de la Planta Funcional "," No docente",1
369720048363123,"Río Negro","Estatal","Rural","Inicial","Cargos Suplentes","Cargos Supletes","Todas las categorías de cargos","No corresponde",NA,1
364210047743083,"Río Negro","Estatal","Rural","Inicial","Cargos Suplentes","Cargos Supletes","Todas las categorías de cargos","No corresponde",NA,1
378000186003037,"Río Negro","Estatal","Rural","Inicial","Cargos Suplentes","Cargos Supletes","Todas las categorías de cargos","No corresponde",NA,1
361200372036361,"Río Negro","Estatal","Rural","Inicial","Cargos Suplentes","Cargos Supletes","Todas las categorías de cargos","No corresponde",NA,2
358720047123043,"Río Negro","Estatal","Rural","Inicial","Cargos Suplentes","Cargos Supletes","Todas las categorías de cargos","No corresponde",NA,1
341320028523223,"Río Negro","Estatal","Rural","Inicial","Cargos Suplentes","Cargos Supletes","Todas las categorías de cargos","No corresponde",NA,5
326200043402803,"Río Negro","Estatal","Rural","Inicial","Cargos Suplentes","Cargos Supletes","Todas las categorías de cargos","No corresponde",NA,1
347800045882963,"Río Negro","Estatal","Rural","Inicial","Cargos Suplentes","Cargos Supletes","Todas las categorías de cargos","No corresponde",NA,1
745200111607274,"Río Negro","Estatal","Rural","Inicial","Cargos Suplentes","Cargos Supletes","Todas las categorías de cargos","No corresponde",NA,1
299650040302602,"Río Negro","Estatal","Rural","Inicial","Cargos Suplentes","Cargos Supletes","Todas las categorías de cargos","No corresponde",NA,1
309968426042943,"Río Negro","Estatal","Rural","Inicial","Cargos Suplentes","Cargos Supletes","Todas las categorías de cargos","No corresponde",NA,2
309960026042943,"Río Negro","Estatal","Rural","Inicial","Cargos Suplentes","Cargos Supletes","Todas las categorías de cargos","No corresponde",NA,1
832004960088320,"Río Negro","Estatal","Rural","Inicial","Cargos Suplentes","Cargos Supletes","Todas las categorías de cargos","No corresponde",NA,1
854000868084854,"Río Negro","Estatal","Rural","Inicial","Cargos Suplentes","Cargos Supletes","Todas las categorías de cargos","No corresponde",NA,1
425920054563524,"Río Negro","Estatal","Rural","Inicial","Cargos Suplentes","Cargos Supletes","Todas las categorías de cargos","No corresponde",NA,1
422100415467042,"Río Negro","Estatal","Rural","Inicial","Cargos Suplentes","Cargos Supletes","Todas las categorías de cargos","No corresponde",NA,1
240000248024240,"Río Negro","Estatal","Rural","Inicial","Cargos Suplentes","Cargos Supletes","Todas las categorías de cargos","No corresponde",NA,1
